user_id,signup_date,plan,region,acquisition_channel,segment,seats,mrr,active_days_90,support_tickets,csat,churned
U111635,2024-01-30,Enterprise,NA,Paid,SMB,158,7742,,3,3.3,0
U111636,2024-01-14,Free,NA,Organic,SMB,1,0,9.0,0,,0
U111637,2024-05-18,Business,APAC,Organic,SMB,5,145,20.0,2,3.4,0
U111638,2025-05-31,Starter,EMEA,Organic,SMB,6,72,15.0,1,4.1,0
U111639,2024-04-22,Business,NA,Organic,Mid-Market,32,928,14.0,1,5.0,0
U111640,2024-11-16,Business,EMEA,Referral,SMB,39,1131,25.0,2,2.6,0
U111641,2024-09-21,Starter,APAC,Paid,SMB,6,72,17.0,1,4.7,0
U111642,2025-03-04,Starter,NA,Organic,SMB,2,24,13.0,1,3.9,0
U111643,2024-02-01,Free,EMEA,Paid,SMB,1,0,9.0,1,5.0,0
U111644,2024-07-20,Business,APAC,Organic,SMB,21,609,29.0,0,,1
U111645,2024-11-21,Enterprise,EMEA,Paid,SMB,226,11074,38.0,2,4.3,0
U111646,2024-07-16,Free,EMEA,Organic,Enterprise,1,0,2.0,0,,0
U111647,2024-07-06,Business,EMEA,Organic,SMB,36,1044,21.0,3,4.3,1
U111648,2024-10-22,Free,NA,Organic,SMB,1,0,0.0,0,,1
U111649,2025-01-22,Starter,LATAM,Organic,Mid-Market,6,72,9.0,0,,0
U111650,2024-07-04,Starter,EMEA,Organic,Mid-Market,4,48,9.0,0,,0
U111651,2025-04-07,Free,NA,Referral,Enterprise,1,0,0.0,0,,0
U111652,2024-06-27,Starter,APAC,Referral,Mid-Market,2,24,4.0,1,3.9,1
U111653,2025-05-29,Free,EMEA,Referral,SMB,1,0,5.0,0,,0
U111654,2024-02-20,Starter,NA,Paid,Mid-Market,2,24,13.0,1,2.8,0
U111655,2024-01-30,Business,EMEA,Paid,Mid-Market,35,1015,22.0,4,3.7,0
U111656,2024-02-20,Business,NA,Referral,Mid-Market,14,406,30.0,1,5.0,0
U111657,2024-07-09,Starter,APAC,Organic,SMB,3,36,6.0,0,,0
U111658,2024-07-26,Free,NA,Paid,SMB,1,0,0.0,1,3.3,1
U111659,2025-05-13,Free,LATAM,Partner,SMB,1,0,0.0,0,,0
U111660,2024-03-02,Starter,NA,Paid,SMB,5,60,12.0,2,3.2,0
U111661,2025-05-02,Starter,NA,Paid,SMB,3,36,1.0,3,3.2,0
U111662,2024-10-31,Starter,NA,Referral,SMB,5,60,17.0,1,4.3,0
U111663,2024-06-02,Business,EMEA,Organic,SMB,37,1073,25.0,2,4.0,0
U111664,2025-02-16,Free,EMEA,Paid,Mid-Market,1,0,5.0,0,,0
U111665,2024-03-02,Free,NA,Referral,Enterprise,1,0,7.0,0,,0
U111666,2025-01-13,Starter,APAC,Paid,SMB,3,36,7.0,3,4.0,1
U111667,2024-09-15,Business,NA,Organic,Mid-Market,6,174,22.0,2,3.4,0
U111668,2024-04-10,Starter,EMEA,Paid,SMB,2,24,0.0,0,,0
U111669,2025-01-26,Starter,EMEA,Organic,SMB,7,84,8.0,0,,0
U111670,2024-08-09,Free,NA,Organic,SMB,1,0,16.0,0,,0
U111671,2025-02-15,Enterprise,NA,Referral,SMB,180,8820,22.0,1,3.4,0
U111672,2024-08-29,Free,NA,Organic,Mid-Market,1,0,6.0,0,,0
U111673,2024-10-17,Free,EMEA,Organic,SMB,1,0,5.0,0,,1
U111674,2024-12-17,Starter,EMEA,Organic,SMB,4,48,16.0,0,,0
U111675,2024-10-11,Starter,LATAM,Paid,SMB,3,36,11.0,1,2.4,1
U111676,2025-02-01,Starter,NA,Organic,SMB,4,48,10.0,0,,0
U111677,2024-06-18,Free,EMEA,Organic,Mid-Market,1,0,4.0,0,,0
U111678,2025-03-20,Starter,NA,Referral,SMB,2,24,21.0,0,,0
U111679,2025-03-03,Free,NA,Paid,SMB,1,0,3.0,0,,0
U111680,2025-05-21,Free,LATAM,Referral,SMB,1,0,4.0,0,,0
U111681,2024-05-17,Free,NA,Referral,SMB,1,0,12.0,0,,0
U111682,2025-01-27,Starter,EMEA,Organic,Enterprise,4,48,23.0,0,,0
U111683,2024-02-21,Starter,EMEA,Paid,SMB,3,36,17.0,0,,0
U111684,2025-01-06,Enterprise,NA,Organic,Mid-Market,214,10486,30.0,1,3.1,0
U111685,2024-12-19,Starter,APAC,Organic,SMB,3,36,18.0,2,4.3,0
U111686,2024-08-13,Free,NA,Organic,Enterprise,1,0,11.0,0,,0
U111687,2024-05-11,Free,APAC,Paid,SMB,1,0,12.0,0,,0
U111688,2025-06-11,Business,EMEA,Organic,Mid-Market,34,986,22.0,1,4.6,1
U111689,2024-11-03,Free,APAC,Organic,SMB,1,0,8.0,0,,0
U111690,2024-07-26,Free,EMEA,Paid,SMB,1,0,13.0,0,,0
U111691,2025-04-08,Starter,EMEA,Referral,Mid-Market,7,84,2.0,2,3.2,0
U111692,2024-07-26,Starter,EMEA,Partner,SMB,6,72,15.0,0,,0
U111693,2024-06-02,Starter,EMEA,Paid,Mid-Market,4,48,12.0,0,,0
U111694,2024-09-01,Enterprise,NA,Paid,SMB,175,8575,26.0,5,3.1,0
U111695,2024-02-13,Starter,,Organic,Enterprise,7,84,0.0,1,4.4,0
U111696,2024-01-19,Starter,APAC,Paid,Mid-Market,6,72,22.0,0,,0
U111697,2024-12-21,Free,APAC,Paid,Mid-Market,1,0,2.0,0,,0
U111698,2024-05-08,Free,EMEA,Paid,Enterprise,1,0,14.0,1,3.5,0
U111699,2024-02-28,Enterprise,EMEA,Referral,SMB,95,4655,23.0,1,4.3,0
U111700,2024-04-28,Starter,NA,Paid,Enterprise,2,24,20.0,1,5.0,0
U111701,2024-10-24,Free,NA,Referral,Enterprise,1,0,10.0,1,4.8,0
U111702,2025-03-26,Business,LATAM,Referral,SMB,10,290,33.0,5,3.6,0
U111703,2024-05-05,Business,NA,Organic,SMB,36,1044,18.0,3,3.4,1
U111704,2025-01-30,Business,EMEA,Organic,SMB,35,1015,18.0,1,3.9,0
U111705,2024-02-12,Business,NA,Organic,Mid-Market,11,319,17.0,3,3.1,0
U111706,2025-04-08,Starter,APAC,Organic,Mid-Market,5,60,20.0,0,,0
U111707,2024-01-12,Starter,NA,Paid,Mid-Market,7,84,4.0,0,,0
U111708,2024-09-06,Free,EMEA,Organic,SMB,1,0,0.0,1,3.5,0
U111709,2024-01-09,business,NA,Organic,SMB,14,406,25.0,4,4.0,0
U111710,2025-03-16,Business,APAC,Organic,Mid-Market,26,754,21.0,4,2.7,0
U111711,2024-02-06,Free,LATAM,Organic,Mid-Market,1,0,11.0,0,,0
U111712,2025-03-30,Business,APAC,Paid,Mid-Market,36,1044,15.0,4,3.4,1
U111713,2024-05-23,Free,NA,Organic,SMB,1,0,7.0,0,,0
U111714,2025-02-18,Business,APAC,Organic,SMB,8,232,8.0,2,3.0,0
U111715,2024-05-28,Enterprise,APAC,Paid,SMB,192,9408,24.0,3,3.4,0
U111716,2025-04-30,Starter,LATAM,Organic,Enterprise,5,60,17.0,0,,0
U111717,2024-10-10,Business,APAC,Paid,SMB,37,1073,15.0,3,2.1,1
U111718,2025-01-21,Business,EMEA,Organic,SMB,23,667,,1,5.0,0
U111719,2025-04-15,Business,NA,Organic,SMB,37,1073,14.0,4,4.0,1
U111720,2025-01-13,Free,NA,Organic,Mid-Market,1,0,0.0,0,,1
U111721,2024-10-27,Business,EMEA,Organic,Mid-Market,13,377,13.0,3,4.5,1
U111722,2025-03-13,Free,NA,Organic,Mid-Market,1,0,4.0,1,3.7,0
U111723,2024-01-06,Free,NA,Partner,Enterprise,1,0,13.0,0,,0
U111724,2025-06-06,Free,APAC,Paid,SMB,1,0,13.0,0,,0
U111725,2024-11-17,Starter,APAC,Paid,SMB,2,24,28.0,0,,0
U111726,2025-06-17,Starter,LATAM,Paid,Mid-Market,6,72,15.0,1,3.0,0
U111727,2024-04-12,Free,EMEA,Organic,SMB,1,0,2.0,0,,0
U111728,2025-04-08,Business,APAC,Paid,SMB,16,464,30.0,6,1.9,0
U111729,2024-01-24,Starter,LATAM,Paid,Mid-Market,5,60,26.0,1,3.5,0
U111730,2024-01-22,Business,EMEA,Organic,SMB,14,406,19.0,1,2.9,0
U111731,2025-04-15,Free,,Organic,Mid-Market,1,0,10.0,0,,0
U111732,2025-05-24,Starter,NA,Organic,Mid-Market,2,24,10.0,1,4.9,0
U111733,2024-09-10,Business,EMEA,Paid,SMB,9,261,3.0,2,4.4,1
U111734,2025-04-09,Starter,NA,Organic,SMB,5,60,13.0,1,4.1,0
U111735,2024-12-16,Starter,APAC,Referral,SMB,3,36,14.0,0,,0
U111736,2025-05-04,Starter,EMEA,Organic,Mid-Market,3,36,15.0,1,3.9,0
U111737,2024-04-03,Free,APAC,Partner,SMB,1,0,8.0,0,,1
U111738,2024-11-10,Starter,NA,Organic,Enterprise,3,36,26.0,0,,0
U111739,2024-01-25,Business,APAC,Paid,Mid-Market,9,261,9.0,1,3.4,0
U111740,2024-08-20,Starter,NA,Organic,Mid-Market,7,84,0.0,0,,1
U111741,2024-09-17,Business,NA,Paid,SMB,9,261,9.0,4,3.2,1
U111742,2024-02-09,Free,NA,Organic,SMB,1,0,7.0,2,4.1,0
U111743,2024-04-04,Enterprise,NA,Paid,SMB,92,4508,21.0,7,3.1,0
U111744,2024-12-12,Free,APAC,Organic,Enterprise,1,0,0.0,0,,0
U111745,2024-10-02,Free,EMEA,Organic,SMB,1,0,13.0,1,4.0,0
U111746,2024-09-05,Starter,EMEA,Organic,SMB,2,24,12.0,0,,0
U111747,2024-02-27,Starter,NA,Paid,SMB,5,60,5.0,2,4.0,0
U111748,2024-12-02,Free,NA,Organic,SMB,1,0,18.0,0,,0
U111749,2025-05-26,Starter,EMEA,Referral,Enterprise,6,72,30.0,3,3.8,0
U111750,2024-02-10,Starter,EMEA,Paid,SMB,2,24,17.0,0,,0
U111751,2025-03-02,Business,APAC,Organic,SMB,39,1131,21.0,0,,0
U111752,2025-03-27,Free,EMEA,Organic,SMB,1,0,9.0,0,,0
U111753,2024-07-07,Business,EMEA,Organic,Mid-Market,16,464,14.0,1,4.2,0
U111754,2025-01-17,Free,EMEA,Organic,Mid-Market,1,0,1.0,0,,0
U111755,2024-04-17,Free,NA,Partner,SMB,1,0,19.0,0,,0
U111756,2024-03-13,Starter,NA,Organic,SMB,3,36,10.0,2,5.0,0
U111757,2025-04-10,Free,APAC,Organic,Mid-Market,1,0,5.0,0,,0
U111758,2024-12-14,Free,NA,Organic,SMB,1,0,0.0,0,,0
U111759,2024-06-19,Starter,NA,Organic,SMB,5,60,13.0,0,,0
U111760,2025-06-19,Free,NA,Paid,SMB,1,0,15.0,3,3.2,0
U111761,2024-07-25,enterprise,NA,Organic,SMB,255,12495,28.0,6,3.0,0
U111762,2025-06-11,Free,EMEA,Paid,Mid-Market,1,0,9.0,2,4.0,0
U111763,2024-07-02,Free,NA,Paid,SMB,1,0,0.0,0,,0
U111764,2025-04-09,Business,LATAM,Organic,SMB,33,957,21.0,0,,0
U111765,2024-02-20,Free,NA,Paid,Mid-Market,1,0,8.0,0,,0
U111766,2024-11-19,Free,NA,Paid,SMB,1,0,11.0,0,,1
U111767,2025-01-01,Free,NA,Partner,SMB,1,0,27.0,0,,0
U111768,2025-02-16,Starter,,Organic,Mid-Market,5,60,20.0,0,,0
U111769,2024-08-04,Free,EMEA,Organic,Mid-Market,1,0,12.0,0,,0
U111770,2024-05-31,Starter,NA,Organic,SMB,3,36,16.0,0,,0
U111771,2025-03-02,Starter,NA,Organic,SMB,4,48,12.0,1,3.7,0
U111772,2025-03-29,Starter,NA,Organic,SMB,2,24,23.0,1,5.0,0
U111773,2025-02-23,Starter,NA,Organic,SMB,3,36,19.0,0,,0
U111774,2024-09-26,Starter,NA,Referral,SMB,6,72,26.0,2,4.8,0
U111775,2025-03-20,Starter,NA,Organic,SMB,5,60,22.0,1,4.4,1
U111776,2024-11-15,Enterprise,NA,Paid,SMB,148,7252,18.0,2,3.4,0
U111777,2025-02-19,Starter,NA,Paid,SMB,5,60,19.0,1,4.6,0
U111778,2025-05-01,Free,APAC,Organic,SMB,1,0,9.0,1,4.0,0
U111779,2024-10-18,Free,NA,Paid,SMB,1,0,1.0,1,3.7,0
U111780,2025-03-19,Free,EMEA,Organic,SMB,1,0,7.0,0,,0
U111781,2025-02-19,free,LATAM,Referral,SMB,1,0,0.0,1,4.4,0
U111782,2024-02-11,Business,NA,Organic,Mid-Market,22,638,29.0,1,3.7,0
U111783,2024-08-08,Free,NA,Paid,SMB,1,0,12.0,0,,1
U111784,2024-09-25,Starter,NA,Organic,Mid-Market,2,24,15.0,1,3.1,0
U111785,2024-01-31,Starter,EMEA,Organic,Enterprise,4,48,13.0,0,,1
U111786,2024-09-25,Free,NA,Organic,Enterprise,1,0,10.0,1,4.8,1
U111787,2024-07-26,Starter,,Partner,SMB,3,36,18.0,0,,1
U111788,2025-03-24,Business,,Referral,Mid-Market,11,319,20.0,3,4.7,1
U111789,2024-04-30,Business,NA,Partner,Mid-Market,18,522,21.0,3,3.9,0
U111790,2024-02-26,Business,NA,Organic,Mid-Market,36,1044,29.0,1,4.7,0
U111791,2024-03-27,Starter,EMEA,Paid,Mid-Market,5,60,11.0,0,,0
U111792,2024-04-06,Enterprise,NA,Paid,Mid-Market,165,8085,28.0,1,4.2,0
U111793,2024-12-16,Business,NA,Paid,Mid-Market,14,406,17.0,0,,0
U111794,2024-01-27,Free,EMEA,Paid,SMB,1,0,17.0,0,,0
U111795,2025-03-31,Business,APAC,Paid,SMB,17,493,28.0,4,1.5,1
U111796,2024-06-04,Free,NA,Paid,SMB,1,0,4.0,1,3.7,0
U111797,2024-08-03,Starter,APAC,Organic,SMB,3,36,7.0,1,3.6,0
U111798,2024-02-03,Free,APAC,Organic,SMB,1,0,3.0,0,,0
U111799,2024-01-19,Starter,NA,Organic,Mid-Market,4,48,16.0,2,3.2,0
U111800,2024-01-19,Business,EMEA,Paid,SMB,16,464,8.0,0,,0
U111801,2024-12-20,Free,EMEA,Paid,Mid-Market,1,0,12.0,0,,0
U111802,2025-03-21,Free,NA,Referral,Mid-Market,1,0,12.0,0,,0
U111803,2025-02-06,Free,APAC,Organic,SMB,1,0,13.0,0,,0
U111804,2025-06-20,Enterprise,NA,Organic,Mid-Market,99,4851,17.0,0,,0
U111805,2025-03-20,Starter,NA,Partner,SMB,5,60,14.0,0,,0
U111806,2024-09-23,Free,NA,Organic,Enterprise,1,0,1.0,2,4.6,1
U111807,2024-04-13,Starter,NA,Partner,SMB,6,72,11.0,0,,0
U111808,2024-02-22,Business,APAC,Referral,SMB,12,348,22.0,0,,0
U111809,2024-04-16,Business,APAC,Organic,SMB,29,841,20.0,0,,0
U111810,2024-07-26,Starter,EMEA,Organic,SMB,5,60,15.0,1,3.1,0
U111811,2024-12-08,Free,EMEA,Organic,SMB,1,0,7.0,1,3.8,0
U111812,2025-05-10,Business,NA,Paid,SMB,36,1044,4.0,1,2.5,0
U111813,2024-12-18,Starter,NA,Paid,SMB,2,24,6.0,1,3.5,1
U111814,2024-12-17,Free,NA,Paid,Mid-Market,1,0,5.0,0,,0
U111815,2024-02-02,Free,APAC,Referral,Mid-Market,1,0,2.0,1,4.3,0
U111816,2024-10-08,Business,APAC,Paid,Mid-Market,17,493,29.0,2,2.2,0
U111817,2025-05-18,Free,LATAM,Paid,Mid-Market,1,0,4.0,0,,0
U111818,2024-03-21,Business,NA,Organic,Mid-Market,36,1044,12.0,1,5.0,0
U111819,2024-07-26,Starter,NA,Organic,SMB,6,72,7.0,0,,1
U111820,2025-01-27,Business,NA,Organic,Enterprise,30,870,22.0,1,3.4,0
U111821,2024-08-12,Starter,EMEA,Paid,SMB,5,60,0.0,0,,0
U111822,2024-06-17,Business,NA,Referral,SMB,14,406,22.0,1,4.4,0
U111823,2025-02-03,Starter,LATAM,Referral,SMB,3,36,14.0,0,,0
U111824,2024-04-09,Business,NA,Organic,SMB,24,696,21.0,2,3.5,0
U111825,2024-06-25,Business,NA,Paid,SMB,35,1015,18.0,1,3.6,0
U111826,2025-01-22,Free,EMEA,Organic,Enterprise,1,0,0.0,0,,0
U111827,2024-10-31,Free,EMEA,Paid,SMB,1,0,6.0,0,,0
U111828,2025-03-03,Free,EMEA,Paid,SMB,1,0,0.0,0,,0
U111829,2024-01-07,Business,EMEA,Organic,Enterprise,35,1015,12.0,0,,0
U111830,2024-07-19,Free,EMEA,Organic,SMB,1,0,6.0,0,,0
U111831,2024-01-21,Business,NA,Paid,SMB,19,551,16.0,0,,0
U111832,2024-05-06,Free,NA,Paid,SMB,1,0,19.0,0,,0
U111833,2024-12-06,Free,APAC,Paid,Mid-Market,1,0,9.0,0,,0
U111834,2025-02-13,Starter,NA,Partner,SMB,7,84,1.0,1,3.0,0
U111835,2024-03-22,Free,NA,Organic,SMB,1,0,13.0,1,4.2,0
U111836,2024-07-28,Starter,NA,Organic,SMB,5,60,14.0,1,3.8,1
U111837,2025-01-11,Starter,NA,Paid,SMB,2,24,16.0,1,5.0,0
U111838,2024-05-06,Starter,APAC,Organic,Mid-Market,5,60,10.0,0,,0
U111839,2024-05-11,Business,NA,Referral,SMB,16,464,19.0,2,3.1,0
U111840,2024-01-24,Business,APAC,Partner,SMB,36,1044,18.0,1,4.4,0
U111841,2024-12-10,Free,EMEA,Partner,SMB,1,0,4.0,1,5.0,0
U111842,2024-11-16,Starter,NA,Referral,Mid-Market,3,36,8.0,0,,0
U111843,2025-06-01,Free,NA,Organic,SMB,1,0,3.0,3,4.5,0
U111844,2025-01-18,Business,NA,Paid,SMB,30,870,20.0,2,3.7,0
U111845,2024-08-12,Free,EMEA,Paid,Mid-Market,1,0,0.0,1,5.0,0
U111846,2024-04-09,Free,EMEA,Organic,SMB,1,0,16.0,0,,0
U111847,2024-05-25,Starter,NA,Organic,SMB,7,84,20.0,2,5.0,0
U111848,2024-04-24,Free,EMEA,Paid,Enterprise,1,0,0.0,0,,1
U111849,2024-06-08,Free,LATAM,Paid,Mid-Market,1,0,10.0,0,,0
U111850,2024-12-05,Free,APAC,Organic,SMB,1,0,6.0,0,,0
U111851,2024-12-29,Enterprise,NA,Organic,SMB,157,7693,25.0,0,,0
U111852,2024-11-22,Free,NA,Referral,SMB,1,0,12.0,1,4.3,0
U111853,2025-05-08,Enterprise,NA,Organic,Mid-Market,119,5831,25.0,2,4.2,0
U111854,2024-04-17,Free,NA,Partner,Mid-Market,1,0,25.0,0,,0
U111855,2025-03-16,Free,EMEA,Paid,SMB,1,0,0.0,0,,0
U111856,2024-04-21,Free,NA,Organic,Enterprise,1,0,3.0,0,,0
U111857,2025-04-03,Business,NA,Referral,Mid-Market,34,986,32.0,1,4.7,0
U111858,2024-10-09,Business,NA,Referral,Mid-Market,11,319,24.0,2,3.2,0
U111859,2024-01-11,Starter,NA,Organic,SMB,4,48,12.0,0,,0
U111860,2024-02-26,Business,EMEA,Paid,SMB,15,435,12.0,2,3.7,0
U111861,2024-04-04,Starter,EMEA,Referral,SMB,6,72,15.0,1,4.6,0
U111862,2024-08-20,Starter,EMEA,Paid,Mid-Market,4,48,22.0,1,4.2,0
U111863,2024-12-23,Starter,EMEA,Organic,Mid-Market,3,36,14.0,0,,0
U111864,2024-08-02,Enterprise,NA,Organic,Mid-Market,207,10143,23.0,2,3.6,0
U111865,2025-02-23,Free,APAC,Organic,SMB,1,0,0.0,0,,1
U111866,2025-06-04,Free,NA,Referral,SMB,1,0,0.0,0,,0
U111867,2025-05-02,Enterprise,NA,Paid,SMB,60,2940,24.0,4,2.6,0
U111868,2025-06-10,Business,NA,Paid,Enterprise,12,348,23.0,1,3.8,0
U111869,2025-01-22,Free,LATAM,Organic,SMB,1,0,0.0,1,3.2,0
U111870,2025-04-07,Free,EMEA,Referral,SMB,1,0,15.0,0,,0
U111871,2024-09-10,Free,NA,Paid,SMB,1,0,0.0,1,3.5,0
U111872,2024-04-01,Starter,EMEA,Organic,SMB,6,72,18.0,0,,0
U111873,2024-12-07,Free,NA,Organic,SMB,1,0,10.0,1,4.1,0
U111874,2024-07-02,Free,APAC,Paid,Mid-Market,1,0,15.0,1,3.2,0
U111875,2025-05-14,Enterprise,APAC,Organic,Mid-Market,61,2989,24.0,3,3.2,0
U111876,2024-01-18,Starter,NA,Organic,SMB,3,36,20.0,1,3.6,0
U111877,2025-05-25,Starter,EMEA,Organic,Mid-Market,6,72,25.0,0,,0
U111878,2024-08-08,Business,NA,Organic,SMB,11,319,15.0,1,3.8,0
U111879,2024-02-21,Free,NA,Organic,Enterprise,1,0,8.0,1,4.4,0
U111880,2024-05-28,Free,APAC,Organic,SMB,1,0,9.0,0,,1
U111881,2025-05-21,Free,NA,Organic,SMB,1,0,9.0,0,,0
U111882,2024-05-12,Business,NA,Organic,SMB,18,522,28.0,2,5.0,0
U111883,2024-02-18,Free,EMEA,Organic,Mid-Market,1,0,12.0,0,,0
U111884,2024-07-28,Starter,NA,Organic,Mid-Market,7,84,12.0,2,3.8,1
U111885,2024-04-09,Enterprise,EMEA,Organic,SMB,76,3724,32.0,0,,0
U111886,2024-06-28,Starter,NA,Paid,SMB,3,36,7.0,0,,0
U111887,2024-08-30,Starter,NA,Referral,SMB,3,36,27.0,1,4.5,0
U111888,2025-04-24,Starter,EMEA,Partner,Enterprise,3,36,23.0,1,3.5,0
U111889,2024-10-10,Free,NA,Organic,Mid-Market,1,0,3.0,0,,1
U111890,2024-10-23,Starter,EMEA,Paid,Enterprise,3,36,7.0,0,,0
U111891,2024-05-29,Free,LATAM,Paid,Mid-Market,1,0,9.0,0,,0
U111892,2024-12-18,Free,EMEA,Paid,SMB,1,0,9.0,2,3.5,0
U111893,2024-11-07,Starter,EMEA,Referral,Mid-Market,3,36,7.0,0,,0
U111894,2025-01-28,Free,NA,Referral,SMB,1,0,1.0,0,,0
U111895,2024-10-26,Free,EMEA,Paid,SMB,1,0,14.0,2,4.7,0
U111896,2024-09-25,Free,NA,Referral,SMB,1,0,5.0,0,,1
U111897,2024-11-04,Free,EMEA,Organic,Mid-Market,1,0,10.0,0,,0
U111898,2024-08-14,Free,NA,Organic,SMB,1,0,10.0,3,4.1,0
U111899,2024-06-12,Starter,EMEA,Referral,SMB,3,36,22.0,1,3.8,0
U111900,2025-04-11,Business,APAC,Organic,Enterprise,38,1102,7.0,9,1.9,1
U111901,2024-12-30,Free,NA,Organic,SMB,1,0,3.0,0,,0
U111902,2024-09-15,Starter,APAC,Referral,Mid-Market,6,72,16.0,1,3.9,0
U111903,2024-06-01,Free,NA,Referral,SMB,1,0,18.0,0,,0
U111904,2024-03-04,Starter,LATAM,Partner,SMB,5,60,33.0,1,4.4,0
U111905,2024-09-20,Free,LATAM,Organic,Mid-Market,1,0,15.0,0,,1
U111906,2024-03-28,Business,EMEA,Organic,SMB,8,232,22.0,1,3.5,0
U111907,2025-06-15,Business,NA,Organic,Enterprise,37,1073,14.0,1,3.5,0
U111908,2025-02-07,Free,EMEA,Organic,Mid-Market,1,0,0.0,0,,0
U111909,2024-03-01,Business,NA,Organic,SMB,6,174,27.0,2,3.9,1
U111910,2025-01-30,Free,APAC,Organic,SMB,1,0,29.0,0,,0
U111911,2024-01-01,Free,LATAM,Organic,SMB,1,0,7.0,0,,0
U111912,2024-03-16,Free,LATAM,Paid,SMB,1,0,0.0,1,4.0,1
U111913,2024-03-19,Starter,NA,Organic,Enterprise,5,60,11.0,1,2.9,0
U111914,2024-07-10,Business,NA,Organic,Mid-Market,30,870,17.0,0,,0
U111915,2025-06-10,Starter,NA,Organic,SMB,6,72,3.0,1,3.5,0
U111916,2024-03-05,Starter,EMEA,Paid,Enterprise,4,48,22.0,0,,0
U111917,2025-03-17,Starter,EMEA,Organic,Mid-Market,2,24,16.0,0,,0
U111918,2025-01-27,Business,NA,Partner,SMB,27,783,22.0,0,,0
U111919,2025-03-25,Starter,NA,Organic,SMB,2,24,24.0,1,5.0,0
U111920,2024-10-16,Starter,EMEA,Referral,SMB,7,84,7.0,1,3.7,0
U111921,2024-01-20,Enterprise,NA,Referral,SMB,285,13965,15.0,1,4.3,0
U111922,2024-01-18,Business,NA,Organic,SMB,29,841,11.0,1,2.3,0
U111923,2024-02-07,Free,APAC,Referral,Mid-Market,1,0,0.0,0,,0
U111924,2024-10-28,Free,,Organic,SMB,1,0,0.0,0,,0
U111925,2025-01-27,Starter,LATAM,Organic,Mid-Market,6,72,14.0,1,5.0,1
U111926,2024-01-15,Free,EMEA,Paid,SMB,1,0,9.0,0,,0
U111927,2024-04-15,Free,NA,Organic,SMB,1,0,7.0,2,4.5,0
U111928,2024-05-06,Free,,Organic,SMB,1,0,4.0,0,,0
U111929,2024-04-26,Starter,APAC,Referral,SMB,5,60,7.0,0,,0
U111930,2024-09-23,Free,LATAM,Referral,SMB,1,0,6.0,0,,0
U111931,2024-11-25,Starter,NA,Organic,SMB,6,72,7.0,3,3.6,0
U111932,2024-05-08,Starter,EMEA,Organic,Mid-Market,3,36,4.0,0,,0
U111933,2024-11-24,Free,NA,Organic,SMB,1,0,10.0,0,,1
U111934,2024-02-15,Business,LATAM,Organic,Enterprise,17,493,20.0,2,4.5,0
U111935,2025-02-20,Enterprise,NA,Partner,Mid-Market,223,10927,6.0,2,4.4,0
U111936,2024-05-12,Business,LATAM,Organic,Enterprise,6,174,28.0,4,2.6,0
U111937,2024-03-13,Enterprise,NA,Organic,Enterprise,299,14651,28.0,1,4.3,0
U111938,2024-07-03,Free,LATAM,Organic,Mid-Market,1,0,5.0,0,,0
U111939,2025-01-12,Starter,APAC,Organic,SMB,4,48,17.0,1,4.9,1
U111940,2024-10-07,Enterprise,NA,Partner,SMB,288,14112,9.0,0,,0
U111941,2024-04-27,Enterprise,NA,Organic,SMB,232,11368,35.0,1,3.9,0
U111942,2024-04-16,Business,NA,Paid,SMB,11,319,30.0,1,4.5,0
U111943,2024-03-11,Free,APAC,Paid,Mid-Market,1,0,12.0,0,,1
U111944,2024-06-19,Free,NA,Paid,Enterprise,1,0,10.0,0,,0
U111945,2025-01-31,Starter,EMEA,Organic,Mid-Market,2,24,20.0,2,3.2,0
U111946,2024-12-27,Enterprise,NA,Organic,SMB,92,4508,19.0,3,4.7,0
U111947,2025-03-04,Starter,NA,Referral,Mid-Market,3,36,4.0,1,4.5,0
U111948,2024-07-02,Free,NA,Organic,Mid-Market,1,0,6.0,0,,0
U111949,2024-05-08,Starter,NA,Paid,SMB,3,36,17.0,0,,0
U111950,2024-04-17,Business,NA,Organic,SMB,19,551,9.0,1,3.7,0
U111951,2024-03-15,Free,EMEA,Organic,Mid-Market,1,0,24.0,0,,0
U111952,2025-05-01,Free,NA,Paid,SMB,1,0,0.0,1,3.8,1
U111953,2025-01-26,Starter,NA,Organic,SMB,3,36,21.0,0,,0
U111954,2024-02-19,Business,NA,Paid,Enterprise,12,348,20.0,2,5.0,1
U111955,2025-01-31,Business,NA,Referral,Mid-Market,27,783,32.0,1,4.7,0
U111956,2024-06-12,Enterprise,APAC,Referral,SMB,151,7399,21.0,3,4.0,0
U111957,2024-06-27,Business,LATAM,Paid,SMB,20,580,11.0,1,3.8,1
U111958,2024-09-07,Free,NA,Paid,SMB,1,0,10.0,1,3.0,1
U111959,2025-04-06,Starter,APAC,Referral,SMB,7,84,14.0,0,,0
U111960,2025-06-08,Starter,EMEA,Referral,Mid-Market,2,24,8.0,1,4.0,0
U111961,2024-01-24,Starter,NA,Referral,SMB,5,60,15.0,0,,0
U111962,2025-01-28,Free,NA,Referral,SMB,1,0,8.0,0,,0
U111963,2025-04-24,Business,APAC,Organic,SMB,14,406,19.0,4,3.1,0
U111964,2024-01-19,Business,EMEA,Organic,SMB,7,203,13.0,2,4.6,0
U111965,2024-02-14,Starter,EMEA,Partner,Mid-Market,4,48,16.0,3,3.2,0
